SMILES,Mean_Dock
OC(=O)c1cc(NC(=O)[C@H](Cc2ccccc2)NC(=O)c3cc4cc[nH]c4cc3C(=O)NCC56CC7CC(CC(C7)C5)C6)cc(c1)C(=O)O,0.7317072749137878
OC(=O)c1cc(NC(=O)[C@H](Cc2ccccc2)NC(=O)c3cc4[nH]ccc4cc3C(=O)NCC56CC7CC(CC(C7)C5)C6)cc(c1)C(=O)O,0.7317072749137878
C[C@@H]1CC2C3CCC4=Cc5c(CC4(C)C3C(O)CC2(C)C1(O)C(=O)CO)cnn5c6ccc(F)cc6,0.7317072749137878
CSc1cc2CCN(C(=O)Nc3cccc(c3)c4cccnc4)c2cc1C(F)(F)F,0.9268292188644409
Cc1nsc(n1)c2ccc(nc2)N3CCN(CC3)c4cccc(c4)C(F)(F)F,0.7317072749137878
FC(F)(F)c1cccc(c1)N2CCN(CC2)C3CCN(CC3)c4ccc(nn4)c5ncns5,0.707317054271698
Oc1c2CCc3ccccc3c2nc4cc5OCOc5cc14,0.707317054271698
[Na+].NS(=O)(=O)c1ccccc1CCC(SCCC(=O)[O-])c2cccc(OCc3ccc4ccc(Cl)cc4n3)c2,0.707317054271698
N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H]2CCCNC(=O)CNC(=O)[C@H]3CCCN3C(=O)[C@H](Cc4cccc5ccccc45)NC2=O,0.9512194991111755
N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H]2CCCCNC(=O)CNC(=O)[C@H]3CCCN3C(=O)[C@H](Cc4ccc5ccccc5c4)NC2=O,0.8292682766914368
[Na+].[O-]C(=O)CCSC(CCc1ccccc1c2nc[nH]n2)c3cccc(OCc4ccc5ccc(Cl)cc5n4)c3,0.9512194991111755
[Na+].CCC(CSC(CCc1ccccc1C(=O)NS(=O)(=O)c2ccccc2C)c3cccc(OCc4ccc5ccc(Cl)cc5n4)c3)C(=O)[O-],0.7317072749137878
N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H]2CCCNC(=O)CNC(=O)[C@H]3CCCN3C(=O)[C@H](Cc4c[nH]c5ccccc45)NC2=O,0.8292682766914368
[Na+].CCC(CSC(CCc1ccccc1c2nn[nH]n2)c3cccc(OCc4ccc5ccc(Cl)cc5n4)c3)C(=O)[O-],0.8536584973335266
